PLAYER_ID,PLAYER_NAME,SEASON,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,BENCH_PRESS,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,MODIFIED_LANE_AGILITY_TIME
203893,Russ Smith,2014,PG,71.5,5' 11.5'',72.75,6' 0.75'',160,75.5,6' 3.5'',95.0,7' 11'',3.5,8.25,8.5,,29.5,34.0,11.57,3.27,3.01
203917,Nik Stauskas,2014,SG,77.25,6' 5.25'',78.5,6' 6.5'',206.9,79.75,6' 7.75'',102.0,8' 6'',12.05,8.5,8.5,,29.0,35.5,10.79,3.27,2.92
203950,Jarnell Stokes,2014,PF,79.0,6' 7'',80.5,6' 8.5'',262.8,85.25,7' 1.25'',103.5,8' 7.5'',8.2,9.75,10.5,,31.0,36.0,11.92,3.26,3.2
203904,Xavier Thames,2014,PG,74.25,6' 2.25'',75.5,6' 3.5'',187,76.0,6' 4'',96.0,8' 0'',6.4,8.25,9.0,,29.0,32.5,11.48,3.48,3.02
203943,Noah Vonleh,2014,PF,80.0,6' 8'',81.5,6' 9.5'',247.1,88.25,7' 4.25'',108.0,9' 0'',7.3,9.75,11.75,,31.0,37.0,11.45,3.28,3.29
203933,T.J. Warren,2014,SF,79.0,6' 7'',80.25,6' 8.25'',220.2,82.25,6' 10.25'',104.0,8' 8'',7.95,8.75,9.0,,27.0,35.5,11.1,3.26,3.04
203912,C.J. Wilcox,2014,SG,75.5,6' 3.5'',77.0,6' 5'',201,81.75,6' 9.75'',100.5,8' 4.5'',6.5,8.75,9.0,,31.0,37.5,11.3,3.22,2.92
203899,Kendall Williams,2014,PG,74.25,6' 2.25'',75.75,6' 3.75'',183,77.5,6' 5.5'',99.0,8' 3'',7.2,8.0,7.75,,27.0,33.0,10.83,,2.85
203923,James Young,2014,SG,77.25,6' 5.25'',78.75,6' 6.75'',213.3,84.0,7' 0'',104.0,8' 8'',5.1,9.0,9.5,,28.0,35.5,,,
203942,Patric Young,2014,PF,80.5,6' 8.5'',82.0,6' 10'',246.8,85.75,7' 1.75'',103.5,8' 7.5'',5.45,9.25,9.5,,32.0,37.5,11.18,3.43,3.06
1626146,Cliff Alexander,2015,PF-C,79.25,6' 7.25'',80.5,6' 8.5'',239.2,87.5,7' 3.5'',109.5,9' 1.5'',5.8,9.5,10.25,,,,,,
1626147,Justin Anderson,2015,SF-SG,77.25,6' 5.25'',78.25,6' 6.25'',230.6,83.75,6' 11.75'',101.0,8' 5'',5.0,8.5,9.5,12,38.0,43.0,11.13,3.22,2.88
1626165,Brandon Ashley,2015,PF,79.25,6' 7.25'',80.5,6' 8.5'',228,87.75,7' 3.75'',105.0,8' 9'',8.8,9.0,9.5,9,31.5,35.5,11.21,3.58,3.35
1626207,Ryan Boatright,2015,PG,70.0,5' 10'',71.0,5' 11'',169.6,72.5,6' 0.5'',92.5,7' 8.5'',6.6,7.5,8.75,10,32.0,41.0,10.71,3.26,3.05
1626164,Devin Booker,2015,SG,76.5,6' 4.5'',77.75,6' 5.75'',205.8,80.25,6' 8.25'',102.5,8' 6.5'',8.3,8.75,9.0,8,27.5,34.5,10.27,3.28,2.75
1626148,Anthony Brown,2015,SF-SG,77.75,6' 5.75'',79.25,6' 7.25'',211,83.0,6' 11'',104.5,8' 8.5'',6.1,8.5,9.0,4,27.5,34.5,10.94,3.18,3.29
1626161,Willie Cauley-Stein,2015,C,83.25,6' 11.25'',84.5,7' 0.5'',242.4,87.0,7' 3'',111.0,9' 3'',6.3,9.5,9.0,,,,,,
1626176,Rakeem Christmas,2015,PF-C,80.25,6' 8.25'',81.75,6' 9.75'',242.6,89.25,7' 5.25'',110.5,9' 2.5'',9.6,9.25,9.0,9,29.0,32.0,11.6,3.47,3.3
1626192,Pat Connaughton,2015,SG,76.0,6' 4'',77.25,6' 5.25'',215,80.0,6' 8'',96.0,8' 0'',10.2,8.5,9.25,13,37.5,44.0,10.58,3.2,3.08
1626188,Quinn Cook,2015,PG,72.25,6' 0.25'',74.0,6' 2'',179,76.0,6' 4'',96.5,8' 0.5'',6.7,7.5,8.75,14,24.5,31.0,11.44,3.38,3.41
1626183,Branden Dawson,2015,PF,77.5,6' 5.5'',78.75,6' 6.75'',230.2,83.0,6' 11'',105.0,8' 9'',5.8,9.0,8.75,12,28.5,34.5,12.22,3.2,3.53
1626155,Sam Dekker,2015,SF,79.75,6' 7.75'',81.0,6' 9'',218.6,83.5,6' 11.5'',106.0,8' 10'',7.5,8.5,9.25,5,25.5,34.5,10.64,3.28,2.96
1626187,Michael Frazier II,2015,SG,75.75,6' 3.75'',76.25,6' 4.25'',199.4,80.0,6' 8'',101.5,8' 5.5'',7.4,8.25,9.25,10,27.0,35.0,10.66,3.32,3.02
1626203,Treveon Graham,2015,SF,76.0,6' 4'',77.75,6' 5.75'',219.4,82.5,6' 10.5'',103.0,8' 7'',5.5,8.5,8.25,11,28.5,31.5,11.64,3.3,3.15
1626170,Jerian Grant,2015,PG,75.25,6' 3.25'',76.25,6' 4.25'',198,79.5,6' 7.5'',100.0,8' 4'',5.6,8.25,8.5,,,,,,
1626152,Olivier Hanlan,2015,PG-SG,75.25,6' 3.25'',76.25,6' 4.25'',185.8,78.0,6' 6'',100.0,8' 4'',4.3,8.0,8.75,19,28.0,34.0,11.41,3.25,3.12
1626149,Montrezl Harrell,2015,PF,79.0,6' 7'',79.5,6' 7.5'',253.4,88.25,7' 4.25'',109.0,9' 1'',11.9,9.0,9.75,,,,,,
1626150,Andrew Harrison,2015,PG,76.5,6' 4.5'',77.5,6' 5.5'',213.2,81.0,6' 9'',100.0,8' 4'',5.9,8.25,9.25,,26.5,33.0,11.2,3.34,
1626151,Aaron Harrison,2015,SG,76.5,6' 4.5'',78.0,6' 6'',209.2,80.25,6' 8.25'',100.5,8' 4.5'',6.0,8.75,10.0,1,28.5,34.5,,3.27,
1626227,Tyler Harvey,2015,SG,74.75,6' 2.75'',76.0,6' 4'',181.4,77.5,6' 5.5'',98.5,8' 2.5'',9.2,7.75,8.75,1,26.0,28.5,10.56,3.44,2.93
1626186,Corey Hawkins,2015,SG-PG,72.75,6' 0.75'',73.75,6' 1.75'',191.8,80.0,6' 8'',99.5,8' 3.5'',5.5,8.75,9.0,9,28.5,34.0,10.81,3.51,
1626178,Rondae Hollis-Jefferson,2015,SF,77.5,6' 5.5'',79.0,6' 7'',210.8,86.0,7' 2'',104.0,8' 8'',5.0,8.75,9.75,13,32.0,38.0,10.41,3.12,3.19
1626158,Richaun Holmes,2015,PF,80.25,6' 8.25'',81.5,6' 9.5'',242.8,85.5,7' 1.5'',108.0,9' 0'',8.8,8.5,8.5,15,32.5,36.0,11.24,3.32,3.31
1626182,Jonathan Holmes,2015,PF-SF,80.25,6' 8.25'',81.25,6' 9.25'',242.2,83.5,6' 11.5'',107.5,8' 11.5'',7.2,8.25,9.5,,25.5,31.0,10.95,3.51,3.12
1626154,R.J. Hunter,2015,SG,76.5,6' 4.5'',78.0,6' 6'',185,82.5,6' 10.5'',104.0,8' 8'',6.0,8.5,8.25,1,27.5,33.5,10.87,3.26,2.91
1626205,Vince Hunter,2015,PF,78.75,6' 6.75'',79.5,6' 7.5'',208.4,83.0,6' 11'',104.5,8' 8.5'',4.6,9.0,8.75,13,33.5,37.5,11.19,3.26,3.06
1626169,Stanley Johnson,2015,SF,77.0,6' 5'',78.5,6' 6.5'',241.8,83.5,6' 11.5'',102.0,8' 6'',7.5,9.0,9.0,,,,,,
1626177,Dakari Johnson,2015,C,83.0,6' 11'',83.75,6' 11.75'',264.6,86.0,7' 2'',112.0,9' 4'',14.9,9.25,10.5,4,22.5,25.0,11.76,3.62,2.94
1626145,Tyus Jones,2015,PG,72.5,6' 0.5'',74.0,6' 2'',184.6,77.0,6' 5'',97.0,8' 1'',6.5,8.25,8.75,2,26.5,32.5,11.84,3.32,2.95
1626163,Frank Kaminsky,2015,C-PF,83.75,6' 11.75'',84.75,7' 0.75'',231.2,83.0,6' 11'',109.5,9' 1.5'',9.4,8.5,9.5,,,,,,
1626172,Kevon Looney,2015,PF,80.0,6' 8'',81.25,6' 9.25'',222.4,87.5,7' 3.5'',110.0,9' 2'',11.9,9.5,9.25,,,,,,
1626168,Trey Lyles,2015,PF,81.0,6' 9'',82.25,6' 10.25'',241.2,85.5,7' 1.5'',108.0,9' 0'',12.1,9.25,10.25,,,,,,
1626185,Jarell Martin,2015,PF,80.0,6' 8'',81.25,6' 9.25'',238.6,81.0,6' 9'',106.5,8' 10.5'',10.1,8.25,9.5,19,28.5,35.0,11.2,3.27,2.97
204456,TJ McConnell,2015,PG,72.5,6' 0.5'',74.0,6' 2'',187.8,74.0,6' 2'',96.5,8' 0.5'',7.3,7.5,7.0,7,26.0,31.5,10.95,3.3,3.09
1626191,Chris McCullough,2015,PF,80.25,6' 8.25'',81.0,6' 9'',199,87.25,7' 3.25'',109.0,9' 1'',6.2,8.75,8.75,,,,,,
1626175,Jordan Mickey,2015,PF,79.0,6' 7'',80.25,6' 8.25'',238,87.25,7' 3.25'',106.0,8' 10'',7.2,8.75,9.5,9,33.0,37.5,11.72,3.28,3.13
2006,Larry Nance,2015,PF,79.5,6' 7.5'',80.5,6' 8.5'',226.6,85.5,7' 1.5'',108.0,9' 0'',6.4,9.0,9.75,10,29.0,37.5,10.93,3.25,3.01
1626162,Kelly Oubre,2015,SF-SG,77.75,6' 5.75'',78.75,6' 6.75'',202.8,86.25,7' 2.25'',102.5,8' 6.5'',5.7,9.0,8.75,7,34.5,37.0,11.09,3.32,3.12
1626166,Cameron Payne,2015,PG,72.75,6' 0.75'',73.5,6' 1.5'',182.8,79.25,6' 7.25'',97.5,8' 1.5'',6.3,8.5,8.25,0,29.75,35.5,10.9,3.28,2.93
1626189,Terran Petteway,2015,SG,76.75,6' 4.75'',78.0,6' 6'',209.2,83.25,6' 11.25'',104.5,8' 8.5'',4.9,8.25,8.25,15,25.0,31.0,10.91,3.32,3.1
1626171,Bobby Portis,2015,PF,81.5,6' 9.5'',82.5,6' 10.5'',246.2,86.0,7' 2'',108.5,9' 0.5'',8.9,9.5,9.25,5,25.0,31.5,11.78,3.56,3.28
1626181,Norman Powell,2015,SG,75.0,6' 3'',76.25,6' 4.25'',215.4,82.75,6' 10.75'',102.5,8' 6.5'',6.4,9.25,9.0,5,32.5,40.5,10.69,3.2,3.2
1626180,Michael Qualls,2015,SG-SF,76.0,6' 4'',77.0,6' 5'',201.4,84.25,7' 0.25'',104.5,8' 8.5'',4.0,9.0,10.25,9,34.0,39.5,11.88,3.18,
1626184,Chasson Randle,2015,PG,72.25,6' 0.25'',73.5,6' 1.5'',178.8,79.0,6' 7'',96.5,8' 0.5'',4.5,8.5,9.5,6,33.5,39.5,10.63,3.2,2.81
1626179,Terry Rozier,2015,PG-SG,72.5,6' 0.5'',74.25,6' 2.25'',190.2,80.25,6' 8.25'',98.5,8' 2.5'',5.6,8.25,8.5,7,33.0,38.0,10.84,3.15,2.84
1626156,D’Angelo Russell,2015,PG-SG,75.25,6' 3.25'',77.0,6' 5'',193.4,81.75,6' 9.75'',102.0,8' 6'',8.3,8.75,9.75,,,,,,
1626208,Keifer Sykes,2015,PG,70.5,5' 10.5'',71.75,5' 11.75'',167.2,74.0,6' 2'',93.0,7' 9'',5.0,8.5,9.5,8,34.0,43.0,10.47,3.13,3.15
1626194,Marcus Thornton,2015,PG-SG,73.75,6' 1.75'',74.75,6' 2.75'',177.4,79.75,6' 7.75'',97.5,8' 1.5'',5.3,8.25,8.5,3,34.5,43.0,10.78,3.02,2.88
1626160,J.P. Tokoto,2015,SF-SG,77.25,6' 5.25'',78.25,6' 6.25'',195.8,82.0,6' 10'',100.5,8' 4.5'',4.1,8.0,8.75,12,34.5,40.0,10.97,3.27,3.2
1626167,Myles Turner,2015,C-PF,81.75,6' 9.75'',83.5,6' 11.5'',238.6,88.0,7' 4'',112.0,9' 4'',9.3,9.25,9.25,,,,,,
1626193,Robert Upshaw,2015,C,82.75,6' 10.75'',84.0,7' 0'',258.2,89.5,7' 5.5'',113.0,9' 5'',12.5,10.0,11.0,,,,,,
1626173,Rashad Vaughn,2015,SG,75.75,6' 3.75'',77.0,6' 5'',198.6,79.0,6' 7'',101.0,8' 5'',6.2,8.0,8.5,5,28.0,34.0,11.4,3.21,3.1
1626217,Chris Walker,2015,PF,80.75,6' 8.75'',81.25,6' 9.25'',208,86.75,7' 2.75'',108.0,9' 0'',5.1,9.0,9.0,6,30.5,37.0,11.25,3.35,3.41
1627361,Dez Wells,2015,SG,75.0,6' 3'',76.0,6' 4'',208.8,81.5,6' 9.5'',100.5,8' 4.5'',8.1,8.75,9.75,15,31.5,39.0,10.56,3.2,3.05
1626210,Alan Williams,2015,PF,79.25,6' 7.25'',80.25,6' 8.25'',261.4,85.75,7' 1.75'',106.5,8' 10.5'',12.0,8.5,9.5,8,25.5,28.5,12.26,3.5,3.54
1626159,Justise Winslow,2015,SF,76.5,6' 4.5'',78.5,6' 6.5'',221.8,82.25,6' 10.25'',104.5,8' 8.5'',5.3,8.5,9.25,,,,,,
1626174,Christian Wood,2015,PF,81.25,6' 9.25'',82.5,6' 10.5'',216,87.25,7' 3.25'',111.5,9' 3.5'',14.7,9.25,10.75,,,,,,
1626153,Delon Wright,2015,PG,76.25,6' 4.25'',77.5,6' 5.5'',181.4,79.5,6' 7.5'',101.5,8' 5.5'',6.6,8.0,8.5,4,29.5,31.0,11.16,3.29,3.5
1627758,Ron Baker,2016,SG,75.25,6' 3.25'',76.25,6' 4.25'',212.4,81.75,6' 9.75'',97.5,8' 1.5'',7.85,8.75,9.5,,30.0,35.5,10.77,3.45,2.96
1627735,Wade Baldwin IV,2016,PG,74.5,6' 2.5'',76.0,6' 4'',201.8,83.25,6' 11.25'',100.0,8' 4'',5.2,9.0,9.75,,32.5,38.0,10.45,3.19,3.01
1627760,Cat Barber,2016,PG,73.5,6' 1.5'',74.75,6' 2.75'',173,77.5,6' 5.5'',95.5,7' 11.5'',4.5,8.0,8.5,,,,,,
1627736,Malik Beasley,2016,SG,75.5,6' 3.5'',76.5,6' 4.5'',189.8,79.0,6' 7'',100.5,8' 4.5'',6.9,8.5,9.0,,,,,,
1627761,DeAndre Bembry,2016,SG-SF,76.25,6' 4.25'',77.75,6' 5.75'',206.6,81.25,6' 9.25'',101.0,8' 5'',7.0,8.0,9.25,,32.0,38.0,10.9,3.17,2.87
1627791,Ben Bentil,2016,PF,79.25,6' 7.25'',80.25,6' 8.25'',229.2,85.5,7' 1.5'',105.0,8' 9'',9.7,9.5,10.0,,29.0,33.0,11.16,3.3,3.1
1628417,Jaron Blossomgame,2017,SF,77.75,6' 5.75'',78.75,6' 6.75'',218.6,82.0,6' 10'',104.5,8' 8.5'',5.7,8.75,10.25,16,31.0,35.5,11.47,3.17,3.35
1627762,Joel Bolomboy,2016,PF,79.5,6' 7.5'',81.0,6' 9'',224.4,85.75,7' 1.75'',103.5,8' 7.5'',5.15,9.0,10.25,,37.5,40.5,10.26,3.17,2.86
1627763,Malcolm Brogdon,2016,SG,75.75,6' 3.75'',77.5,6' 5.5'',223,82.5,6' 10.5'',98.0,8' 2'',5.4,9.0,10.25,,30.5,35.5,10.77,3.31,2.64
1627759,Jaylen Brown,2016,SG-SF,77.25,6' 5.25'',78.75,6' 6.75'',222.8,83.75,6' 11.75'',102.5,8' 6.5'',5.05,8.75,9.0,,,,,,
1627737,Marquese Chriss,2016,PF,80.75,6' 8.75'',82.0,6' 10'',233,84.25,7' 0.25'',105.0,8' 9'',8.5,9.0,9.0,,32.5,38.5,11.93,3.26,3.05
1627765,Elgin Cook,2016,SF,77.0,6' 5'',78.25,6' 6.25'',209.8,82.0,6' 10'',100.5,8' 4.5'',6.35,8.5,10.25,,,,,,
1627766,Isaiah Cousins,2016,PG,75.25,6' 3.25'',76.5,6' 4.5'',194,78.25,6' 6.25'',98.5,8' 2.5'',4.8,8.25,8.75,,30.5,37.0,10.79,3.24,2.97
1627738,Deyonta Davis,2016,PF,81.25,6' 9.25'',82.5,6' 10.5'',237.2,86.5,7' 2.5'',108.5,9' 0.5'',9.7,9.0,9.25,,,,,,
1627767,Cheick Diallo,2016,PF,79.5,6' 7.5'',81.0,6' 9'',218.6,88.5,7' 4.5'',107.5,8' 11.5'',5.6,8.5,9.75,,31.0,35.0,11.24,3.26,3.3
1627739,Kris Dunn,2016,PG,75.0,6' 3'',76.25,6' 4.25'',,81.5,6' 9.5'',100.0,8' 4'',,,,,,,,,
1627740,Henry Ellenson,2016,PF,82.0,6' 10'',83.5,6' 11.5'',242,86.25,7' 2.25'',108.0,9' 0'',11.2,8.5,9.75,,,,,,
1627768,Perry Ellis,2016,PF,79.0,6' 7'',80.25,6' 8.25'',217.8,82.25,6' 10.25'',102.0,8' 6'',4.6,8.0,8.5,,32.0,38.0,10.73,3.13,3.03
1627770,Kay Felder,2016,PG,68.25,5' 8.25'',69.5,5' 9.5'',177.2,74.5,6' 2.5'',88.5,7' 4.5'',5.8,8.25,8.5,,35.5,44.0,11.52,3.15,2.9
1627827,Dorian Finney-Smith,2016,SF,78.5,6' 6.5'',79.75,6' 7.75'',212.6,83.75,6' 11.75'',105.5,8' 9.5'',6.45,9.0,9.75,,32.5,35.5,11.01,3.27,3.04
1627771,Michael Gbinije,2016,SG,77.5,6' 5.5'',78.75,6' 6.75'',204.6,79.5,6' 7.5'',101.0,8' 5'',5.4,8.0,9.0,,33.5,37.5,11.0,3.12,3.19
1627772,Daniel Hamilton,2016,SG-SF,78.25,6' 6.25'',80.0,6' 8'',197,81.0,6' 9'',103.5,8' 7.5'',5.95,9.0,8.5,,26.0,29.0,11.48,3.4,3.2
1628404,Josh Hart,2017,SG-SF,75.75,6' 3.75'',77.0,6' 5'',209.2,80.25,6' 8.25'',101.0,8' 5'',5.8,8.5,9.5,9,27.5,35.5,11.15,3.18,3.02
1628502,Nigel Hayes,2017,PF,78.25,6' 6.25'',79.5,6' 7.5'',254.2,87.25,7' 3.25'',104.5,8' 8.5'',11.5,8.75,10.0,16,29.0,33.5,11.81,3.27,2.94
1627741,Buddy Hield,2016,SG,75.75,6' 3.75'',77.0,6' 5'',212.4,81.25,6' 9.25'',101.0,8' 5'',6.1,8.5,9.0,,,,,,
204211,Justin Jackson,2016,SF,79.0,6' 7'',80.25,6' 8.25'',193.4,82.75,6' 10.75'',103.5,8' 7.5'',7.6,8.75,8.75,,29.5,34.5,11.32,3.26,2.96
1627743,Demetrius Jackson,2016,PG,72.0,6' 0'',73.25,6' 1.25'',193.8,77.5,6' 5.5'',93.0,7' 9'',6.5,8.25,9.0,,37.5,43.5,10.81,3.25,2.87
1627744,Brice Johnson,2016,PF,81.0,6' 9'',82.5,6' 10.5'',208.6,84.5,7' 0.5'',106.5,8' 10.5'',7.5,9.0,8.25,,33.5,38.0,11.88,3.2,2.94
1627745,Damian Jones,2016,C,82.25,6' 10.25'',83.5,6' 11.5'',243.6,87.75,7' 3.75'',107.0,8' 11'',6.55,8.75,10.5,,36.0,37.0,11.35,3.2,3.12
1627746,Skal Labissiere,2016,PF-C,82.5,6' 10.5'',83.75,6' 11.75'',215.8,86.5,7' 2.5'',105.5,8' 9.5'',5.7,8.75,9.0,,,,,,
1627774,Jake Layman,2016,SF,80.0,6' 8'',81.25,6' 9.25'',208.6,81.25,6' 9.25'',102.0,8' 6'',7.1,8.25,9.25,,33.0,39.5,11.35,3.24,2.82
1627747,Caris LeVert,2016,SG,77.75,6' 5.75'',79.0,6' 7'',191,82.0,6' 10'',101.0,8' 5'',7.55,8.5,9.25,,,,,,
1629159,Marcus Lee,2016,PF-C,81.0,6' 9'',82.25,6' 10.25'',211,87.0,7' 3'',107.5,8' 11.5'',5.35,9.0,9.0,,28.5,35.5,11.68,3.25,3.19
1627748,Thon Maker,2016,PF,83.75,6' 11.75'',84.75,7' 0.75'',216,87.0,7' 3'',110.5,9' 2.5'',6.05,8.75,9.5,,32.0,36.5,11.15,3.33,3.09
1627775,Patrick McCaw,2016,PG-SG,77.25,6' 5.25'',78.75,6' 6.75'',180.8,82.0,6' 10'',100.5,8' 4.5'',4.7,8.75,8.75,,30.0,38.0,11.01,3.3,2.97
1629005,Malik Newman,2018,SG,74.5,6' 2.5'',75.25,6' 3.25'',189.2,77.5,6' 5.5'',98.5,8' 2.5'',6.25,8.5,9.5,,27.5,33.5,10.9,3.13,3.18
1627777,Georges Niang,2016,PF,78.75,6' 6.75'',80.5,6' 8.5'',230.8,82.0,6' 10'',103.0,8' 7'',10.05,9.25,9.25,,25.0,31.0,11.64,3.49,3.17
1627778,Chinanu Onuaku,2016,C,81.0,6' 9'',82.0,6' 10'',245.2,86.75,7' 2.75'',108.5,9' 0.5'',8.55,9.0,8.0,,27.5,33.5,11.65,3.5,3.0
1627779,Marcus Paige,2016,PG,72.5,6' 0.5'',73.75,6' 1.75'',163.8,78.25,6' 6.25'',97.0,8' 1'',4.3,7.75,8.75,,33.5,39.5,10.82,3.15,2.69
1627780,Gary Payton II,2016,PG,74.0,6' 2'',75.0,6' 3'',183.8,80.0,6' 8'',99.5,8' 3.5'',3.95,8.75,9.5,,31.5,38.5,11.57,3.23,3.17
1627751,Jakob Poeltl,2016,C,84.25,7' 0.25'',85.0,7' 1'',239,86.75,7' 2.75'',111.5,9' 3.5'',5.8,9.25,10.25,,,,,,
1627752,Taurean Prince,2016,SF,78.5,6' 6.5'',79.75,6' 7.75'',220.2,83.5,6' 11.5'',102.0,8' 6'',6.45,9.0,8.5,,34.0,36.0,10.96,3.24,2.8
1627753,Zhou Qi,2016,PF-C,85.25,7' 1.25'',86.25,7' 2.25'',218.2,91.75,7' 7.75'',112.5,9' 4.5'',4.85,9.25,9.5,,31.5,32.0,11.27,3.46,2.9
1627781,Malachi Richardson,2016,SG-SF,76.75,6' 4.75'',78.25,6' 6.25'',199.6,84.0,7' 0'',101.5,8' 5.5'',7.0,8.75,10.0,,33.0,38.0,10.56,3.33,3.25
1627782,Wayne Selden,2016,SG,76.25,6' 4.25'',77.75,6' 5.75'',232.4,82.5,6' 10.5'',101.0,8' 5'',7.3,9.0,9.25,,,,,,
1627783,Pascal Siakam,2016,PF,80.25,6' 8.25'',81.5,6' 9.5'',226.6,87.25,7' 3.25'',107.5,8' 11.5'',5.2,9.25,10.0,,30.5,36.5,11.25,3.41,3.09
1627754,Diamond Stone,2016,C,81.0,6' 9'',82.25,6' 10.25'',254.4,86.75,7' 2.75'',108.5,9' 0.5'',12.85,8.5,7.75,,27.0,29.5,12.02,3.5,3.22
1628403,Caleb Swanigan,2017,PF,79.5,6' 7.5'',80.5,6' 8.5'',245.6,87.0,7' 3'',108.0,9' 0'',,9.5,10.25,,,,,,
1628453,Melo Trimble,2017,PG,73.25,6' 1.25'',74.5,6' 2.5'',195.2,74.0,6' 2'',95.5,7' 11.5'',10.6,8.0,8.75,6,24.5,32.0,10.75,3.27,2.92
1627755,Tyler Ulis,2016,PG,68.75,5' 8.75'',70.0,5' 10'',149.2,74.0,6' 2'',88.5,7' 4.5'',5.2,7.5,7.5,,32.5,38.0,10.8,3.2,2.88
1627784,Jarrod Uthoff,2016,PF,80.5,6' 8.5'',81.75,6' 9.75'',214.4,83.5,6' 11.5'',104.0,8' 8'',6.0,8.75,9.0,,29.0,34.5,11.52,3.5,3.03
1627756,Denzel Valentine,2016,SG-SF,76.0,6' 4'',77.75,6' 5.75'',210.4,82.75,6' 10.75'',102.0,8' 6'',9.2,8.5,9.75,,27.0,32.0,10.51,3.46,3.22
1627785,Isaiah Whitehead,2016,PG-SG,75.25,6' 3.25'',76.5,6' 4.5'',210,80.75,6' 8.75'',100.0,8' 4'',9.25,8.5,8.75,,27.5,35.5,11.65,3.34,3.21
1627786,Troy Williams,2016,SF,77.75,6' 5.75'',78.75,6' 6.75'',217.8,80.25,6' 8.25'',102.0,8' 6'',10.0,8.25,9.25,,30.0,36.0,10.72,3.35,3.08
1627787,Kyle Wiltjer,2016,PF,80.75,6' 8.75'',82.0,6' 10'',242.8,84.25,7' 0.25'',102.5,8' 6.5'',15.25,8.25,9.5,,28.5,35.5,11.35,3.48,3.04
1627757,Stephen Zimmerman,2016,C,82.25,6' 10.25'',83.75,6' 11.75'',234,87.25,7' 3.25'',108.5,9' 0.5'',11.15,9.0,9.0,,26.0,31.0,12.08,3.43,3.16
1628389,Edrice Adebayo,2017,PF-C,80.75,6' 8.75'',75.75,6' 9.75'',242.6,86.75,7' 2.75'',108.0,9' 0'',5.2,9.5,8.75,12,33.5,38.5,11.94,3.24,3.24
1628959,Rawle Alkins,2018,SG,74.75,6' 2.75'',76.25,6' 4.25'',217.4,80.75,6' 8.75'',99.0,8' 3'',8.9,8.5,10.0,10,32.5,40.5,11.5,3.15,3.09
1628386,Jarrett Allen,2017,C,81.0,6' 9'',82.25,6' 10.25'',233.6,89.25,7' 5.25'',109.5,9' 1.5'',7.4,9.5,10.5,4,31.5,35.5,11.82,3.21,3.0
1628443,Kadeem Allen,2017,PG,73.0,6' 1'',74.25,6' 2.25'',192.4,81.25,6' 9.25'',99.5,8' 3.5'',6.4,8.5,8.75,7,33.0,35.5,11.24,3.15,2.98
1628387,Ike Anigbogu,2017,C,80.5,6' 8.5'',81.75,6' 9.75'',252.2,90.25,7' 6.25'',110.5,9' 2.5'',5.4,9.5,10.0,11,29.5,32.5,12.52,3.44,3.48
1628384,OG Anunoby,2017,SF,78.25,6' 6.25'',79.75,6' 7.75'',232.4,86.25,7' 2.25'',107.5,8' 11.5'',6.8,9.25,9.5,,,,,,
1628503,Jamel Artis,2017,SG-SF,77.5,6' 5.5'',78.75,6' 6.75'',213.2,82.0,6' 10'',105.0,8' 9'',11.9,9.25,9.75,5,23.5,31.0,11.62,3.44,3.08
1628407,Dwayne Bacon,2017,SG-SF,76.75,6' 4.75'',78.25,6' 6.25'',221.6,82.0,6' 10'',103.5,8' 7.5'',7.9,8.75,10.0,8,30.0,36.5,11.7,3.22,3.22
1628431,V.J. Beachem,2017,SG-SF,78.25,6' 6.25'',80.0,6' 8'',193.4,82.25,6' 10.25'',104.5,8' 8.5'',6.8,8.5,9.0,11,30.0,37.0,11.18,3.26,3.19
1628395,Jordan Bell,2017,PF,79.0,6' 7'',80.5,6' 8.5'',223.6,83.75,6' 11.75'',104.5,8' 8.5'',5.4,9.25,9.5,16,31.5,38.0,10.63,3.21,2.83
1628449,Chris Boucher,2017,PF,80.0,6' 8'',81.5,6' 9.5'',182.2,88.0,7' 4'',110.5,9' 2.5'',5.4,9.25,10.5,,,,,,
1628396,Tony Bradley,2017,C,81.25,6' 9.25'',82.75,6' 10.75'',248.8,89.0,7' 5'',112.5,9' 4.5'',12.0,9.5,9.5,5,24.5,27.5,11.79,3.44,2.99
1628515,Isaiah Briscoe,2017,PG,73.25,6' 1.25'',74.75,6' 2.75'',222.4,81.0,6' 9'',99.5,8' 3.5'',11.0,9.0,9.25,11,28.0,33.5,10.95,3.38,2.85
1628415,Dillon Brooks,2017,SG-SF,77.0,6' 5'',78.0,6' 6'',220.2,78.0,6' 6'',100.5,8' 4.5'',7.5,8.25,9.25,16,31.0,37.5,11.14,3.21,3.24
1628418,Thomas Bryant,2017,PF-C,81.5,6' 9.5'',82.75,6' 10.75'',247.8,90.0,7' 6'',112.5,9' 4.5'',9.4,9.5,10.25,7,25.5,33.0,11.42,3.37,3.12
