Player_lower,Player,RimMade,RimMiss,RimAst,MidMade,MidMiss,MidAst,ThreeMade,ThreeMiss,ThreeAst,DunkMade,DunkMiss,DunkAst,RimFG%,RimAst%,MidFG%,MidAst%,ThreeFG%,ThreeAst%,DunkFG%,DunkAst%
sam dekker,Sam Dekker,287,117,134,70,128,14,142,265,125,69,7,45,71.03960396039604,31.828978622327792,35.35353535353536,16.666666666666664,34.88943488943489,46.81647940074906,90.78947368421053,39.473684210526315
sam merrill,Sam Merrill,234,151,81,156,212,48,312,436,233,0,1,0,60.77922077922078,25.71428571428571,42.391304347826086,23.52941176470588,41.711229946524064,42.75229357798165,0.0,0.0
sandro mamukelashvili,Sandro Mamukelashvili,240,172,122,61,105,16,101,197,97,59,14,43,58.252427184466015,33.70165745856354,36.74698795180723,20.77922077922078,33.89261744966443,48.98989898989899,80.82191780821918,42.15686274509804
santi aldama,Santi Aldama,102,42,48,49,56,14,45,102,43,16,0,10,70.83333333333334,32.0,46.666666666666664,22.22222222222222,30.612244897959183,48.86363636363637,100.0,38.46153846153847
scottie barnes,Scottie Barnes,61,28,14,26,40,3,11,29,9,19,2,9,68.53932584269663,18.666666666666668,39.39393939393939,10.344827586206897,27.500000000000004,45.0,90.47619047619048,32.142857142857146
scottie lewis,Scottie Lewis,69,41,28,35,66,5,36,69,34,15,0,10,62.727272727272734,28.865979381443296,34.65346534653465,12.5,34.285714285714285,48.57142857142857,100.0,40.0
semaj christon,Semaj Christon,202,157,91,135,214,26,26,51,14,16,0,10,56.26740947075209,31.058020477815703,38.68194842406877,16.149068322981368,33.76623376623377,35.0,100.0,38.46153846153847
semi ojeleye,Semi Ojeleye,86,49,47,55,76,27,81,115,64,28,6,20,63.70370370370371,35.338345864661655,41.98473282442748,32.926829268292686,41.3265306122449,44.13793103448276,82.35294117647058,41.66666666666667
seth lundy,Seth Lundy,124,93,59,71,118,16,230,394,197,19,4,16,57.14285714285714,32.240437158469945,37.56613756613756,18.39080459770115,36.858974358974365,46.13583138173302,82.6086956521739,45.714285714285715
shabazz muhammad,Shabazz Muhammad,79,45,43,82,144,41,40,65,40,24,2,20,63.70967741935484,35.24590163934426,36.283185840707965,33.33333333333333,38.095238095238095,50.0,92.3076923076923,45.45454545454545
shabazz napier,Shabazz Napier,193,142,31,142,279,16,260,433,151,0,1,0,57.611940298507456,13.839285714285715,33.729216152019006,10.126582278481013,37.51803751803752,36.73965936739659,0.0,0.0
shai gilgeous-alexander,Shai Gilgeous-Alexander,108,74,12,52,86,2,23,34,19,11,0,1,59.34065934065934,10.0,37.68115942028986,3.7037037037037033,40.35087719298245,45.23809523809524,100.0,8.333333333333332
shake milton,Shake Milton,99,71,35,98,143,31,190,254,166,4,1,2,58.235294117647065,26.119402985074625,40.66390041493776,24.031007751937985,42.792792792792795,46.62921348314607,80.0,33.33333333333333
shane larkin,Shane Larkin,94,72,17,61,89,6,101,169,48,2,1,1,56.62650602409639,15.315315315315313,40.666666666666664,8.955223880597014,37.407407407407405,32.21476510067114,66.66666666666666,33.33333333333333
sharife cooper,Sharife Cooper,46,47,4,13,21,0,13,43,7,1,0,0,49.46236559139785,8.0,38.23529411764706,0.0,23.214285714285715,35.0,100.0,0.0
shelvin mack,Shelvin Mack,126,76,20,97,168,3,156,265,75,2,0,1,62.37623762376238,13.698630136986301,36.60377358490566,3.0,37.05463182897862,32.467532467532465,100.0,33.33333333333333
sindarius thornwell,Sindarius Thornwell,224,180,59,188,394,38,178,345,152,16,5,8,55.44554455445545,20.848056537102476,32.302405498281786,16.8141592920354,34.03441682600382,46.06060606060606,76.19047619047619,33.33333333333333
sion james,Sion James,308,197,130,37,83,6,125,222,114,62,4,44,60.99009900990099,29.68036529680365,30.833333333333336,13.953488372093023,36.023054755043226,47.69874476987448,93.93939393939394,41.509433962264154
skal labissiere,Skal Labissiere,37,19,22,61,71,46,0,2,0,26,5,18,66.07142857142857,37.28813559322034,46.21212121212121,42.99065420560748,0.0,0.0,83.87096774193549,40.909090909090914
skylar mays,Skylar Mays,294,215,35,53,105,5,173,327,138,55,9,15,57.760314341846765,10.638297872340425,33.54430379746836,8.620689655172415,34.599999999999994,44.37299035369775,85.9375,21.428571428571427
solomon alabi,Solomon Alabi,83,31,54,50,85,28,0,0,0,38,3,32,72.80701754385966,39.416058394160586,37.03703703703704,35.8974358974359,0.0,0.0,92.6829268292683,45.714285714285715
solomon hill,Solomon Hill,240,109,60,132,224,23,115,192,101,35,11,12,68.76790830945558,20.0,37.07865168539326,14.838709677419354,37.45928338762215,46.75925925925926,76.08695652173914,25.53191489361702
spencer dinwiddie,Spencer Dinwiddie,98,82,21,69,127,8,110,179,78,10,0,2,54.44444444444444,17.647058823529413,35.204081632653065,10.38961038961039,38.062283737024224,41.48936170212766,100.0,16.666666666666664
stanley johnson,Stanley Johnson,64,55,25,67,88,15,43,73,35,16,0,6,53.78151260504202,28.08988764044944,43.225806451612904,18.29268292682927,37.06896551724138,44.871794871794876,100.0,27.27272727272727
stephen zimmerman jr.,Stephen Zimmerman Jr.,56,39,36,35,59,26,4,12,4,17,2,17,58.94736842105262,39.130434782608695,37.234042553191486,42.62295081967213,25.0,50.0,89.47368421052632,50.0
stephon castle,Stephon Castle,94,55,45,23,43,4,20,55,17,23,3,18,63.08724832214765,32.37410071942446,34.84848484848485,14.814814814814813,26.666666666666668,45.94594594594595,88.46153846153845,43.90243902439025
sterling brown,Sterling Brown,176,105,64,90,125,28,128,155,109,21,3,15,62.63345195729537,26.666666666666668,41.86046511627907,23.728813559322035,45.22968197879859,45.9915611814346,87.5,41.66666666666667
steven adams,Steven Adams,85,44,53,15,31,9,0,0,0,29,4,26,65.89147286821705,38.405797101449274,32.608695652173914,37.5,0.0,0.0,87.87878787878788,47.27272727272727
sviatoslav mykhailiuk,Sviatoslav Mykhailiuk,133,106,65,52,113,4,231,336,208,30,4,23,55.64853556485355,32.82828282828283,31.515151515151512,7.142857142857142,40.74074074074074,47.380410022779046,88.23529411764706,43.39622641509434
t.j. warren,T.J. Warren,299,94,157,185,231,83,45,98,42,51,0,29,76.08142493638677,34.42982456140351,44.47115384615385,30.970149253731343,31.46853146853147,48.275862068965516,100.0,36.25
taelon peter,Taelon Peter,74,21,49,3,6,1,76,96,68,21,1,16,77.89473684210526,39.83739837398374,33.33333333333333,25.0,44.18604651162791,47.22222222222222,95.45454545454545,43.24324324324324
talen horton-tucker,Talen Horton-Tucker,84,37,17,22,80,4,49,110,37,8,2,5,69.42148760330579,16.831683168316832,21.568627450980394,15.384615384615385,30.81761006289308,43.02325581395349,80.0,38.46153846153847
tari eason,Tari Eason,189,113,98,33,68,17,35,72,30,64,6,44,62.58278145695364,34.146341463414636,32.67326732673268,34.0,32.71028037383177,46.15384615384615,91.42857142857143,40.74074074074074
taurean prince,Taurean Prince,199,104,108,117,213,50,124,208,109,38,4,29,65.67656765676567,35.17915309446254,35.45454545454545,29.94011976047904,37.34939759036144,46.78111587982833,90.47619047619048,43.28358208955223
taylor hendricks,Taylor Hendricks,88,48,43,35,59,20,61,94,53,36,1,23,64.70588235294117,32.82442748091603,37.234042553191486,36.36363636363637,39.35483870967742,46.49122807017544,97.2972972972973,38.983050847457626
terance mann,Terance Mann,378,160,158,71,139,10,54,111,39,115,6,76,70.26022304832715,29.47761194029851,33.80952380952381,12.345679012345679,32.72727272727273,41.935483870967744,95.0413223140496,39.79057591623037
terrence jones,Terrence Jones,224,95,87,117,256,23,42,86,38,92,7,56,70.21943573667711,27.974276527331188,31.36729222520107,16.428571428571427,32.8125,47.5,92.92929292929293,37.83783783783784
terrence ross,Terrence Ross,93,39,50,108,141,33,116,203,102,35,7,27,70.45454545454545,34.96503496503497,43.373493975903614,23.404255319148938,36.36363636363637,46.788990825688074,83.33333333333334,43.54838709677419
terrence shannon jr.,Terrence Shannon Jr.,296,157,90,102,193,21,190,349,130,57,3,18,65.34216335540839,23.316062176165804,34.57627118644068,17.073170731707318,35.25046382189239,40.625,95.0,24.0
terrico white,Terrico White,51,34,19,80,103,32,61,118,55,14,3,8,60.0,27.142857142857142,43.71584699453552,28.57142857142857,34.07821229050279,47.41379310344828,82.35294117647058,36.36363636363637
terry rozier,Terry Rozier,115,100,24,108,174,12,84,168,79,11,1,4,53.48837209302325,17.26618705035971,38.297872340425535,10.0,33.33333333333333,48.466257668711656,91.66666666666666,26.666666666666668
thomas bryant,Thomas Bryant,229,91,133,48,72,23,28,47,26,84,5,64,71.5625,36.74033149171271,40.0,32.3943661971831,37.333333333333336,48.148148148148145,94.3820224719101,43.24324324324324
thomas robinson,Thomas Robinson,280,149,168,103,195,50,7,7,6,114,23,84,65.26806526806527,37.5,34.56375838926174,32.6797385620915,50.0,46.15384615384615,83.21167883211679,42.42424242424242
thomas sorber,Thomas Sorber,103,47,74,24,39,18,6,31,5,21,1,18,68.66666666666667,41.80790960451977,38.095238095238095,42.857142857142854,16.216216216216218,45.45454545454545,95.45454545454545,46.15384615384615
thomas welsh,Thomas Welsh,181,68,108,304,323,252,46,67,46,54,4,42,72.69076305220884,37.37024221453287,48.484848484848484,45.32374100719424,40.707964601769916,50.0,93.10344827586206,43.75
tim hardaway jr.,Tim Hardaway Jr.,119,53,61,118,177,32,119,252,99,31,3,23,69.18604651162791,33.88888888888889,40.0,21.333333333333336,32.075471698113205,45.412844036697244,91.17647058823529,42.592592592592595
tj leaf,TJ Leaf,143,41,98,66,73,26,27,31,26,56,0,46,77.71739130434783,40.66390041493776,47.482014388489205,28.26086956521739,46.55172413793103,49.056603773584904,100.0,45.09803921568628
tobias harris,Tobias Harris,95,48,61,67,116,25,23,53,21,21,2,21,66.43356643356644,39.1025641025641,36.6120218579235,27.173913043478258,30.263157894736842,47.72727272727273,91.30434782608695,50.0
tony bradley,Tony Bradley,75,25,53,22,49,15,0,0,0,19,4,19,75.0,41.40625,30.985915492957744,40.54054054054054,0.0,0.0,82.6086956521739,50.0
tony mitchell,Tony Mitchell,431,163,243,161,318,70,115,252,89,200,20,136,72.55892255892256,36.053412462908014,33.61169102296451,30.303030303030305,31.33514986376022,43.627450980392155,90.9090909090909,40.476190476190474
tony snell,Tony Snell,68,51,30,74,105,42,165,266,150,23,5,15,57.14285714285714,30.612244897959183,41.340782122905026,36.206896551724135,38.2830626450116,47.61904761904761,82.14285714285714,39.473684210526315
tony wroten,Tony Wroten,134,98,41,55,104,7,9,47,2,17,3,4,57.758620689655174,23.42857142857143,34.59119496855346,11.29032258064516,16.071428571428573,18.181818181818183,85.0,19.047619047619047
toumani camara,Toumani Camara,349,160,211,101,168,36,69,157,66,119,6,98,68.56581532416503,37.67857142857143,37.54646840148699,26.277372262773724,30.53097345132743,48.888888888888886,95.19999999999999,45.16129032258064
trae young,Trae Young,105,96,12,38,51,1,118,210,31,0,0,0,52.23880597014925,10.256410256410255,42.69662921348314,2.564102564102564,35.97560975609756,20.80536912751678,0.0,0.0
travis leslie,Travis Leslie,227,125,112,96,197,35,19,35,14,78,7,44,64.48863636363636,33.03834808259587,32.76450511945392,26.717557251908396,35.18518518518518,42.42424242424242,91.76470588235294,36.0655737704918
trayce jackson-davis,Trayce Jackson-Davis,692,353,412,158,300,69,0,3,0,261,19,198,66.2200956937799,37.31884057971014,34.49781659388647,30.396475770925107,0.0,0.0,93.21428571428572,43.13725490196079
tre johnson,Tre Johnson,121,100,31,134,214,58,91,143,62,34,6,16,54.75113122171946,20.394736842105264,38.50574712643678,30.208333333333332,38.88888888888889,40.52287581699346,85.0,32.0
tre jones,Tre Jones,135,98,38,100,173,11,66,145,48,0,3,0,57.93991416309014,21.965317919075144,36.63003663003663,9.90990990990991,31.27962085308057,42.10526315789473,0.0,0.0
tre mann,Tre Mann,64,43,12,64,99,6,69,131,27,0,1,0,59.813084112149525,15.789473684210526,39.263803680981596,8.571428571428571,34.5,28.125,0.0,0.0
tremont waters,Tremont Waters,141,120,6,71,96,2,128,248,57,4,1,0,54.02298850574713,4.081632653061225,42.51497005988024,2.73972602739726,34.04255319148936,30.810810810810814,80.0,0.0
trevor booker,Trevor Booker,139,53,70,40,95,8,9,25,8,33,4,26,72.39583333333334,33.49282296650718,29.629629629629626,16.666666666666664,26.47058823529412,47.05882352941176,89.1891891891892,44.06779661016949
trevor keels,Trevor Keels,68,43,28,25,42,2,54,119,49,2,0,1,61.261261261261254,29.166666666666668,37.3134328358209,7.4074074074074066,31.213872832369944,47.57281553398058,100.0,33.33333333333333
trey burke,Trey Burke,131,68,25,164,230,15,131,222,67,11,0,4,65.82914572864321,16.025641025641026,41.62436548223351,8.379888268156424,37.110481586402265,33.83838383838384,100.0,26.666666666666668
trey lyles,Trey Lyles,69,19,39,44,79,27,4,25,3,28,2,23,78.4090909090909,36.11111111111111,35.77235772357724,38.028169014084504,13.793103448275861,42.857142857142854,93.33333333333333,45.09803921568628
trey murphy iii,Trey Murphy III,81,26,49,31,59,8,183,269,168,46,1,34,75.70093457943925,37.69230769230769,34.44444444444444,20.51282051282051,40.48672566371682,47.863247863247864,97.87234042553192,42.5
tristan da silva,Tristan da Silva,245,148,124,144,167,69,150,239,139,38,4,25,62.34096692111959,33.60433604336043,46.30225080385852,32.3943661971831,38.56041131105398,48.09688581314879,90.47619047619048,39.682539682539684
tristan thompson,Tristan Thompson,219,120,96,117,209,19,122,169,107,70,5,44,64.60176991150442,30.476190476190478,35.88957055214724,13.970588235294118,41.92439862542955,46.724890829694324,93.33333333333333,38.59649122807017
tristen newton,Tristen Newton,235,187,63,156,276,26,212,433,178,13,2,4,55.687203791469194,21.140939597315437,36.11111111111111,14.285714285714285,32.86821705426357,45.64102564102564,86.66666666666667,23.52941176470588
troy brown,Troy Brown,85,50,23,26,51,7,32,78,28,13,4,2,62.96296296296296,21.296296296296298,33.76623376623377,21.21212121212121,29.09090909090909,46.666666666666664,76.47058823529412,13.333333333333334
ty jerome,Ty Jerome,83,53,11,114,161,19,166,257,122,0,0,0,61.029411764705884,11.702127659574469,41.45454545454545,14.285714285714285,39.2434988179669,42.36111111111111,0.0,0.0
tyler bey,Tyler Bey,284,152,173,110,180,67,21,59,19,99,11,82,65.13761467889908,37.85557986870897,37.93103448275862,37.85310734463277,26.25,47.5,90.0,45.30386740331492
tyler dorsey,Tyler Dorsey,135,84,37,46,104,13,151,217,121,5,0,2,61.64383561643836,21.511627906976745,30.666666666666664,22.033898305084744,41.03260869565217,44.48529411764706,100.0,28.57142857142857
tyler ennis,Tyler Ennis,68,55,13,51,102,6,30,54,17,2,0,0,55.28455284552846,16.049382716049383,33.33333333333333,10.526315789473683,35.714285714285715,36.17021276595745,100.0,0.0
tyler herro,Tyler Herro,56,28,23,70,80,15,60,109,49,4,1,1,66.66666666666666,29.11392405063291,46.666666666666664,17.647058823529413,35.50295857988166,44.95412844036697,80.0,20.0
tyler honeycutt,Tyler Honeycutt,104,73,64,44,92,20,65,116,58,32,3,29,58.75706214689266,38.095238095238095,32.35294117647059,31.25,35.91160220994475,47.15447154471545,91.42857142857143,47.540983606557376
tyler kolek,Tyler Kolek,223,177,43,83,125,16,181,328,136,0,0,0,55.75,16.165413533834585,39.90384615384615,16.161616161616163,35.55992141453831,42.90220820189275,0.0,0.0
tyler lydon,Tyler Lydon,126,52,67,54,106,31,98,147,85,46,6,31,70.78651685393258,34.715025906735754,33.75,36.470588235294116,40.0,46.44808743169399,88.46153846153845,40.25974025974026
tyler ulis,Tyler Ulis,54,46,3,117,153,9,88,149,59,0,0,0,54.0,5.263157894736842,43.333333333333336,7.142857142857142,37.130801687763714,40.136054421768705,0.0,0.0
tyler zeller,Tyler Zeller,213,81,131,306,349,212,0,2,0,75,4,56,72.44897959183673,38.08139534883721,46.717557251908396,40.92664092664093,0.0,0.0,94.9367088607595,42.74809160305343
tyrell terry,Tyrell Terry,58,38,14,27,58,4,62,90,45,4,0,1,60.416666666666664,19.444444444444446,31.76470588235294,12.903225806451612,40.78947368421053,42.05607476635514,100.0,20.0
tyrese haliburton,Tyrese Haliburton,79,21,29,30,46,0,101,136,89,18,1,9,79.0,26.851851851851855,39.473684210526315,0.0,42.616033755274266,46.8421052631579,94.73684210526315,33.33333333333333
tyrese martin,Tyrese Martin,264,185,106,76,175,29,136,257,123,33,4,24,58.797327394209354,28.64864864864865,30.278884462151396,27.61904761904762,34.605597964376585,47.49034749034749,89.1891891891892,42.10526315789473
tyrese maxey,Tyrese Maxey,71,38,14,46,83,8,33,80,30,7,3,4,65.13761467889908,16.470588235294116,35.65891472868217,14.814814814814813,29.20353982300885,47.61904761904761,70.0,36.36363636363637
tyrese proctor,Tyrese Proctor,116,90,34,90,123,17,194,338,162,13,0,6,56.310679611650485,22.666666666666664,42.25352112676056,15.887850467289718,36.46616541353384,45.50561797752809,100.0,31.57894736842105
tyrone wallace,Tyrone Wallace,267,185,95,203,358,21,118,286,96,30,4,17,59.070796460176986,26.243093922651934,36.185383244206776,9.375,29.207920792079207,44.85981308411215,88.23529411764706,36.17021276595745
tyshawn taylor,Tyshawn Taylor,203,120,65,130,202,8,95,161,72,33,0,23,62.848297213622295,24.253731343283583,39.1566265060241,5.797101449275362,37.109375,43.11377245508982,100.0,41.07142857142857
tyty washington jr.,Tyty Washington Jr.,34,23,12,82,95,14,36,67,30,2,0,2,59.64912280701754,26.08695652173913,46.32768361581921,14.583333333333334,34.95145631067961,45.45454545454545,100.0,50.0
tyus jones,Tyus Jones,51,36,11,37,76,3,47,78,37,0,0,0,58.620689655172406,17.741935483870968,32.743362831858406,7.5,37.6,44.047619047619044,0.0,0.0
udoka azubuike,Udoka Azubuike,383,80,277,79,80,36,0,0,0,271,21,232,82.72138228941685,41.96969696969697,49.685534591194966,31.30434782608696,0.0,0.0,92.8082191780822,46.12326043737575
v.j. edgecombe,V.J. Edgecombe,76,50,30,37,59,8,50,99,43,33,3,16,60.317460317460316,28.30188679245283,38.54166666666667,17.77777777777778,33.557046979865774,46.236559139784944,91.66666666666666,32.6530612244898
vernon carey jr.,Vernon Carey Jr.,161,86,100,30,47,21,8,13,8,47,4,33,65.18218623481782,38.31417624521073,38.961038961038966,41.17647058823529,38.095238095238095,50.0,92.15686274509804,41.25
vernon macklin,Vernon Macklin,249,83,140,98,149,32,0,0,0,74,6,53,75.0,35.98971722365039,39.67611336032389,24.615384615384617,0.0,0.0,92.5,41.732283464566926
victor oladipo,Victor Oladipo,306,169,123,52,85,13,48,94,40,82,8,45,64.42105263157895,28.671328671328673,37.95620437956204,20.0,33.80281690140845,45.45454545454545,91.11111111111111,35.43307086614173
vince williams jr.,Vince Williams Jr.,85,58,36,28,47,5,108,164,88,12,3,7,59.44055944055944,29.75206611570248,37.333333333333336,15.151515151515152,39.705882352941174,44.89795918367347,80.0,36.84210526315789
vincent edwards,Vincent Edwards,165,75,58,77,152,21,98,142,81,21,4,14,68.75,26.00896860986547,33.624454148471614,21.428571428571427,40.833333333333336,45.2513966480447,84.0,40.0
wade baldwin iv,Wade Baldwin IV,99,84,24,47,110,4,84,116,66,22,4,6,54.09836065573771,19.51219512195122,29.936305732484076,7.8431372549019605,42.0,44.0,84.61538461538461,21.428571428571427
walker kessler,Walker Kessler,181,60,117,23,40,18,11,43,10,97,3,85,75.10373443983403,39.261744966442954,36.507936507936506,43.90243902439025,20.37037037037037,47.61904761904761,97.0,46.7032967032967
walter clayton jr.,Walter Clayton Jr.,248,183,71,139,189,18,313,500,223,21,3,12,57.540603248259856,22.25705329153605,42.3780487804878,11.464968152866243,38.49938499384994,41.6044776119403,87.5,36.36363636363637
wendell carter jr.,Wendell Carter Jr.,120,55,73,40,57,20,19,27,18,56,2,41,68.57142857142857,37.82383419689119,41.23711340206185,33.33333333333333,41.30434782608695,48.64864864864865,96.55172413793103,42.2680412371134
wendell moore jr.,Wendell Moore Jr.,191,124,60,69,133,20,78,141,68,20,5,5,60.63492063492063,23.904382470119522,34.15841584158416,22.47191011235955,35.61643835616438,46.57534246575342,80.0,20.0
wes johnson,Wes Johnson,93,36,52,48,87,31,41,65,36,37,4,26,72.09302325581395,35.86206896551724,35.55555555555556,39.24050632911392,38.67924528301887,46.75324675324675,90.2439024390244,41.269841269841265
wesley iwundu,Wesley Iwundu,288,176,106,86,215,21,51,101,29,43,8,28,62.06896551724138,26.903553299492383,28.57142857142857,19.626168224299064,33.55263157894737,36.25,84.31372549019608,39.436619718309856
will barton,Will Barton,221,107,118,100,160,22,76,178,58,59,4,48,67.3780487804878,34.80825958702065,38.46153846153847,18.0327868852459,29.92125984251969,43.28358208955223,93.65079365079364,44.85981308411215
will richard,Will Richard,270,128,135,56,80,23,246,450,217,62,6,37,67.8391959798995,33.33333333333333,41.17647058823529,29.11392405063291,35.3448275862069,46.868250539956804,91.17647058823529,37.37373737373738
will riley,Will Riley,67,36,34,41,71,5,47,97,34,8,0,7,65.0485436893204,33.663366336633665,36.607142857142854,10.869565217391305,32.63888888888889,41.9753086419753,100.0,46.666666666666664
willie cauley-stein,Willie Cauley-Stein,271,85,176,76,151,26,0,0,0,165,9,134,76.12359550561798,39.37360178970917,33.480176211453745,25.49019607843137,0.0,0.0,94.82758620689656,44.81605351170568
willie warren,Willie Warren,49,35,10,27,34,2,30,67,18,1,1,1,58.333333333333336,16.94915254237288,44.26229508196721,6.896551724137931,30.927835051546392,37.5,50.0,50.0
xavier henry,Xavier Henry,60,30,32,33,66,12,69,96,62,17,0,13,66.66666666666666,34.78260869565217,33.33333333333333,26.666666666666668,41.81818181818181,47.32824427480916,100.0,43.333333333333336
xavier tillman,Xavier Tillman,285,113,220,42,81,25,21,56,20,59,10,55,71.60804020100502,43.56435643564357,34.146341463414636,37.3134328358209,27.27272727272727,48.78048780487805,85.5072463768116,48.24561403508772
yanic konan niederhauser,Yanic Konan Niederhauser,177,87,124,22,38,12,6,27,5,80,11,65,67.04545454545455,41.19601328903654,36.666666666666664,35.294117647058826,18.181818181818183,45.45454545454545,87.91208791208791,44.827586206896555
yves missi,Yves Missi,116,49,79,20,37,7,0,0,0,59,8,45,70.3030303030303,40.51282051282051,35.08771929824561,25.925925925925924,0.0,0.0,88.05970149253731,43.269230769230774
zach collins,Zach Collins,95,32,64,30,29,15,10,12,10,20,4,17,74.80314960629921,40.25157232704403,50.847457627118644,33.33333333333333,45.45454545454545,50.0,83.33333333333334,45.94594594594595
zach edey,Zach Edey,608,189,418,316,376,236,1,1,1,281,20,228,76.28607277289838,40.74074074074074,45.664739884393065,42.7536231884058,50.0,50.0,93.35548172757476,44.79371316306484
zach lavine,Zach LaVine,51,39,24,28,40,7,48,81,41,21,4,14,56.666666666666664,32.0,41.17647058823529,20.0,37.2093023255814,46.06741573033708,84.0,40.0
zeke nnaji,Zeke Nnaji,125,64,77,49,59,38,5,12,5,34,4,26,66.13756613756614,38.11881188118812,45.370370370370374,43.67816091954023,29.411764705882355,50.0,89.47368421052632,43.333333333333336
zhaire smith,Zhaire Smith,111,68,62,25,32,10,18,22,17,63,7,45,62.01117318435754,35.83815028901734,43.859649122807014,28.57142857142857,45.0,48.57142857142857,90.0,41.66666666666667
ziaire williams,Ziaire Williams,26,23,13,27,48,5,23,56,14,10,1,6,53.06122448979592,33.33333333333333,36.0,15.625,29.11392405063291,37.83783783783784,90.9090909090909,37.5
zion williamson,Zion Williamson,247,66,117,25,26,7,24,47,20,72,7,43,78.91373801916933,32.142857142857146,49.01960784313725,21.875,33.80281690140845,45.45454545454545,91.13924050632912,37.391304347826086
