Player,RimMade,RimMiss,RimAst,MidMade,MidMiss,MidAst,ThreeMade,ThreeMiss,ThreeAst,DunkMade,DunkMiss,DunkAst,ND_RimMade,ND_RimMiss,ND_RimAtt,NonDunk_Rim%,NonDunk_Assisted%,RimAtt,Total_Rim%,Total_Assisted_Rim%,Mid_Att,Mid_FG%,Mid_Assisted%,TwoPt_Att,TwoPt_FG%,TwoPt_Assisted%,Three_Att,Three_FG%,Three_Assisted%,Total_Assisted%,Total_Att,Rim_Freq,Mid_Freq,Three_Freq,TwoPt_Freq,player_lower
Kalin Lucas,121,106,38,140,199,58,87,144,75,1,0,1,120,106,226,0.5309734513274337,0.30833333333333335,227,0.5330396475770925,0.3140495867768595,339,0.41297935103244837,0.4142857142857143,566,0.46113074204946997,0.367816091954023,231,0.37662337662337664,0.8620689655172413,0.49137931034482757,797,0.2848180677540778,0.42534504391468003,0.28983688833124216,0.7101631116687579,kalin lucas
Kam Jones,392,203,93,76,118,7,315,546,247,3,0,3,389,203,592,0.6570945945945946,0.23136246786632392,595,0.6588235294117647,0.2372448979591837,194,0.3917525773195876,0.09210526315789473,789,0.5931558935361216,0.21367521367521367,861,0.36585365853658536,0.7841269841269841,0.44316730523627074,1650,0.3606060606060606,0.11757575757575757,0.5218181818181818,0.4781818181818182,kam jones
Karl-Anthony Towns,87,34,38,56,72,23,2,6,1,22,2,19,65,32,97,0.6701030927835051,0.2923076923076923,121,0.71900826446281,0.4367816091954023,128,0.4375,0.4107142857142857,249,0.5742971887550201,0.42657342657342656,8,0.25,0.5,0.42758620689655175,257,0.4708171206225681,0.4980544747081712,0.0311284046692607,0.9688715953307393,karl-anthony towns
Kasparas Jakucionis,76,37,20,19,37,0,54,116,20,1,0,0,75,37,112,0.6696428571428571,0.26666666666666666,113,0.672566371681416,0.2631578947368421,56,0.3392857142857143,0.0,169,0.5621301775147929,0.21052631578947367,170,0.3176470588235294,0.37037037037037035,0.2684563758389262,339,0.3333333333333333,0.16519174041297935,0.5014749262536873,0.49852507374631266,kasparas jakucionis
Kawhi Leonard,159,54,65,156,273,42,38,117,27,35,1,21,124,53,177,0.7005649717514124,0.3548387096774194,213,0.7464788732394366,0.4088050314465409,429,0.36363636363636365,0.2692307692307692,642,0.49065420560747663,0.3396825396825397,155,0.24516129032258063,0.7105263157894737,0.37960339943342775,797,0.2672521957340025,0.5382685069008782,0.1944792973651192,0.8055207026348808,kawhi leonard
Keaton Wallace,161,121,36,159,265,22,292,573,173,19,3,7,142,118,260,0.5461538461538461,0.20422535211267606,282,0.5709219858156028,0.2236024844720497,424,0.375,0.13836477987421383,706,0.45325779036827196,0.18125,865,0.3375722543352601,0.5924657534246576,0.37745098039215685,1571,0.17950350095480586,0.2698917886696372,0.5506047103755569,0.44939528962444303,keaton wallace
Keegan Murray,244,107,120,65,84,27,82,138,72,81,5,58,163,102,265,0.6150943396226415,0.3803680981595092,351,0.6951566951566952,0.4918032786885246,149,0.436241610738255,0.4153846153846154,500,0.618,0.47572815533980584,220,0.37272727272727274,0.8780487804878049,0.5601023017902813,720,0.4875,0.20694444444444443,0.3055555555555556,0.6944444444444444,keegan murray
Keifer Sykes,343,231,123,207,369,47,107,221,76,52,8,37,291,223,514,0.566147859922179,0.29553264604810997,574,0.5975609756097561,0.358600583090379,576,0.359375,0.22705314009661837,1150,0.4782608695652174,0.3090909090909091,328,0.32621951219512196,0.7102803738317757,0.3744292237442922,1478,0.38836265223274696,0.38971583220568334,0.2219215155615697,0.7780784844384303,keifer sykes
Keion Brooks Jr.,233,119,128,186,267,91,70,143,64,83,7,62,150,112,262,0.5725190839694656,0.44,352,0.6619318181818182,0.5493562231759657,453,0.4105960264900662,0.489247311827957,805,0.5204968944099378,0.522673031026253,213,0.3286384976525822,0.9142857142857143,0.5787321063394683,1018,0.34577603143418467,0.4449901768172888,0.20923379174852652,0.7907662082514735,keion brooks jr.
Keita Bates-Diop,200,90,97,146,207,43,123,226,109,41,3,35,159,87,246,0.6463414634146342,0.389937106918239,290,0.6896551724137931,0.485,353,0.41359773371104813,0.2945205479452055,643,0.5381026438569206,0.4046242774566474,349,0.3524355300859599,0.8861788617886179,0.5309168443496801,992,0.2923387096774194,0.3558467741935484,0.35181451612903225,0.6481854838709677,keita bates-diop
Keith Appling,244,157,63,103,215,15,135,274,115,22,0,10,222,157,379,0.5857519788918206,0.23873873873873874,401,0.6084788029925187,0.2581967213114754,318,0.3238993710691824,0.14563106796116504,719,0.48261474269819193,0.22478386167146974,409,0.33007334963325186,0.8518518518518519,0.4004149377593361,1128,0.3554964539007092,0.28191489361702127,0.3625886524822695,0.6374113475177305,keith appling
Keith Benson,269,121,168,140,226,77,10,17,8,80,1,62,189,120,309,0.6116504854368932,0.5608465608465608,390,0.6897435897435897,0.6245353159851301,366,0.3825136612021858,0.55,756,0.541005291005291,0.5990220048899756,27,0.37037037037037035,0.8,0.60381861575179,783,0.49808429118773945,0.4674329501915709,0.034482758620689655,0.9655172413793104,keith benson
Kel'el Ware,161,67,112,80,103,39,32,63,30,90,15,71,71,52,123,0.5772357723577236,0.5774647887323944,228,0.706140350877193,0.6956521739130435,183,0.4371584699453552,0.4875,411,0.5863746958637469,0.6265560165975104,95,0.3368421052631579,0.9375,0.663003663003663,506,0.4505928853754941,0.3616600790513834,0.18774703557312253,0.8122529644268774,kel'el ware
Kelan Martin,270,148,81,219,348,54,224,422,182,36,4,21,234,144,378,0.6190476190476191,0.2564102564102564,418,0.645933014354067,0.3,567,0.3862433862433862,0.2465753424657534,985,0.4964467005076142,0.27607361963190186,646,0.34674922600619196,0.8125,0.44460028050490885,1631,0.2562844880441447,0.34763948497854075,0.39607602697731453,0.6039239730226855,kelan martin
Keldon Johnson,69,47,22,58,81,23,45,73,43,16,4,9,53,43,96,0.5520833333333334,0.24528301886792453,116,0.5948275862068966,0.3188405797101449,139,0.4172661870503597,0.39655172413793105,255,0.4980392156862745,0.3543307086614173,118,0.3813559322033898,0.9555555555555556,0.5116279069767442,373,0.3109919571045576,0.3726541554959786,0.3163538873994638,0.6836461126005362,keldon johnson
Keljin Blevins,183,155,93,61,153,28,40,138,38,33,7,24,150,148,298,0.5033557046979866,0.46,338,0.5414201183431953,0.5081967213114754,214,0.2850467289719626,0.45901639344262296,552,0.4420289855072464,0.4959016393442623,178,0.2247191011235955,0.95,0.5598591549295775,730,0.46301369863013697,0.29315068493150687,0.24383561643835616,0.7561643835616438,keljin blevins
Kelly Olynyk,220,82,123,84,94,33,23,48,20,33,3,23,187,79,266,0.7030075187969925,0.5347593582887701,302,0.7284768211920529,0.5590909090909091,178,0.47191011235955055,0.39285714285714285,480,0.6333333333333333,0.5131578947368421,71,0.323943661971831,0.8695652173913043,0.5382262996941896,551,0.5480943738656987,0.32304900181488205,0.12885662431941924,0.8711433756805808,kelly olynyk
Kelly Oubre,48,29,22,28,47,5,34,61,34,17,5,13,31,24,55,0.5636363636363636,0.2903225806451613,77,0.6233766233766234,0.4583333333333333,75,0.37333333333333335,0.17857142857142858,152,0.5,0.35526315789473684,95,0.35789473684210527,1.0,0.5545454545454546,247,0.3117408906882591,0.30364372469635625,0.38461538461538464,0.6153846153846154,kelly oubre
Kemba Walker,180,128,35,170,285,36,113,224,80,4,1,0,176,127,303,0.5808580858085809,0.19886363636363635,308,0.5844155844155844,0.19444444444444445,455,0.37362637362637363,0.21176470588235294,763,0.45871559633027525,0.20285714285714285,337,0.3353115727002967,0.7079646017699115,0.326133909287257,1100,0.28,0.41363636363636364,0.30636363636363634,0.6936363636363636,kemba walker
Kendall Brown,99,31,63,19,36,7,14,27,12,43,3,34,56,28,84,0.6666666666666666,0.5178571428571429,130,0.7615384615384615,0.6363636363636364,55,0.34545454545454546,0.3684210526315789,185,0.6378378378378379,0.5932203389830508,41,0.34146341463414637,0.8571428571428571,0.6212121212121212,226,0.5752212389380531,0.24336283185840707,0.18141592920353983,0.8185840707964602,kendall brown
Kendall Marshall,53,52,4,80,90,3,48,84,36,0,0,0,53,52,105,0.5047619047619047,0.07547169811320754,105,0.5047619047619047,0.07547169811320754,170,0.47058823529411764,0.0375,275,0.48363636363636364,0.05263157894736842,132,0.36363636363636365,0.75,0.23756906077348067,407,0.257985257985258,0.4176904176904177,0.32432432432432434,0.6756756756756757,kendall marshall
Kendrick Nunn,160,93,51,172,277,41,290,463,232,24,3,10,136,90,226,0.6017699115044248,0.3014705882352941,253,0.6324110671936759,0.31875,449,0.3830734966592428,0.23837209302325582,702,0.47293447293447294,0.27710843373493976,753,0.3851261620185923,0.8,0.5209003215434084,1455,0.17388316151202748,0.30859106529209623,0.5175257731958763,0.4824742268041237,kendrick nunn
Kennedy Chandler,104,70,31,29,61,7,49,79,39,9,0,2,95,70,165,0.5757575757575758,0.30526315789473685,174,0.5977011494252874,0.2980769230769231,90,0.32222222222222224,0.2413793103448276,264,0.5037878787878788,0.2857142857142857,128,0.3828125,0.7959183673469388,0.4230769230769231,392,0.44387755102040816,0.22959183673469388,0.32653061224489793,0.673469387755102,kennedy chandler
Kenneth Faried,335,140,187,81,147,29,0,3,0,132,10,103,203,130,333,0.6096096096096096,0.41379310344827586,475,0.7052631578947368,0.5582089552238806,228,0.35526315789473684,0.35802469135802467,703,0.5917496443812233,0.5192307692307693,3,0.0,,0.5192307692307693,706,0.6728045325779037,0.32294617563739375,0.00424929178470255,0.9957507082152974,kenneth faried
"Kenneth Lofton, Jr.",281,162,113,56,107,16,4,15,2,30,6,22,251,156,407,0.6167076167076168,0.36254980079681276,443,0.6343115124153499,0.40213523131672596,163,0.34355828220858897,0.2857142857142857,606,0.5561056105610561,0.3827893175074184,19,0.21052631578947367,0.5,0.3841642228739003,625,0.7088,0.2608,0.0304,0.9696,"kenneth lofton, jr."
Kenny Wooten,154,60,116,28,43,20,0,1,0,93,9,76,61,51,112,0.5446428571428571,0.6557377049180327,214,0.719626168224299,0.7532467532467533,71,0.39436619718309857,0.7142857142857143,285,0.6385964912280702,0.7472527472527473,1,0.0,,0.7472527472527473,286,0.7482517482517482,0.24825174825174826,0.0034965034965034965,0.9965034965034965,kenny wooten
Kenrich Williams,226,114,107,89,155,37,101,167,86,50,9,31,176,105,281,0.6263345195729537,0.4318181818181818,340,0.6647058823529411,0.47345132743362833,244,0.36475409836065575,0.4157303370786517,584,0.5393835616438356,0.45714285714285713,268,0.376865671641791,0.8514851485148515,0.5528846153846154,852,0.39906103286384975,0.2863849765258216,0.3145539906103286,0.6854460093896714,kenrich williams
Kent Bazemore,228,123,105,136,261,49,91,174,63,63,4,38,165,119,284,0.5809859154929577,0.40606060606060607,351,0.6495726495726496,0.4605263157894737,397,0.3425692695214106,0.3602941176470588,748,0.48663101604278075,0.4230769230769231,265,0.3433962264150943,0.6923076923076923,0.47692307692307695,1013,0.3464955577492596,0.39190523198420535,0.26159921026653504,0.7384007897334649,kent bazemore
Kentavious Caldwell-Pope,115,65,46,74,122,28,149,289,99,23,2,7,92,63,155,0.5935483870967742,0.42391304347826086,180,0.6388888888888888,0.4,196,0.37755102040816324,0.3783783783783784,376,0.5026595744680851,0.3915343915343915,438,0.3401826484018265,0.6644295302013423,0.5118343195266272,814,0.22113022113022113,0.24078624078624078,0.538083538083538,0.4619164619164619,kentavious caldwell-pope
Keon Ellis,81,37,32,13,28,2,88,149,77,21,2,13,60,35,95,0.631578947368421,0.31666666666666665,118,0.6864406779661016,0.3950617283950617,41,0.3170731707317073,0.15384615384615385,159,0.5911949685534591,0.3617021276595745,237,0.37130801687763715,0.875,0.6098901098901099,396,0.29797979797979796,0.10353535353535354,0.5984848484848485,0.4015151515151515,keon ellis
Keon Johnson,219,206,32,196,275,25,278,456,172,15,5,11,204,201,405,0.5037037037037037,0.10294117647058823,425,0.5152941176470588,0.1461187214611872,471,0.416135881104034,0.12755102040816327,896,0.46316964285714285,0.13734939759036144,734,0.3787465940054496,0.6187050359712231,0.33044733044733043,1630,0.2607361963190184,0.2889570552147239,0.4503067484662577,0.5496932515337424,keon johnson
Keshad Johnson,259,113,165,68,109,34,64,140,63,131,14,102,128,99,227,0.5638766519823789,0.4921875,372,0.696236559139785,0.637065637065637,177,0.384180790960452,0.5,549,0.5956284153005464,0.6085626911314985,204,0.3137254901960784,0.984375,0.670076726342711,753,0.4940239043824701,0.2350597609561753,0.27091633466135456,0.7290836653386454,keshad johnson
Kessler Edwards,174,99,101,100,139,50,146,228,141,42,6,33,132,93,225,0.5866666666666667,0.5151515151515151,273,0.6373626373626373,0.5804597701149425,239,0.41841004184100417,0.5,512,0.53515625,0.551094890510949,374,0.39037433155080214,0.9657534246575342,0.6952380952380952,886,0.30812641083521447,0.2697516930022573,0.4221218961625282,0.5778781038374717,kessler edwards
Kevin Hervey,242,116,121,174,244,85,192,412,147,43,4,34,199,112,311,0.639871382636656,0.4371859296482412,358,0.6759776536312849,0.5,418,0.41626794258373206,0.4885057471264368,776,0.5360824742268041,0.4951923076923077,604,0.31788079470198677,0.765625,0.5805921052631579,1380,0.2594202898550725,0.30289855072463767,0.43768115942028984,0.5623188405797102,kevin hervey
Kevin Huerter,81,38,41,48,61,10,134,204,115,10,0,8,71,38,109,0.6513761467889908,0.4647887323943662,119,0.680672268907563,0.5061728395061729,109,0.44036697247706424,0.20833333333333334,228,0.5657894736842105,0.3953488372093023,338,0.39644970414201186,0.8582089552238806,0.6311787072243346,566,0.21024734982332155,0.19257950530035337,0.5971731448763251,0.4028268551236749,kevin huerter
Kevin Jones,331,143,181,194,278,145,107,228,105,18,2,17,313,141,454,0.6894273127753304,0.5239616613418531,474,0.6983122362869199,0.5468277945619335,472,0.4110169491525424,0.7474226804123711,946,0.554968287526427,0.6209523809523809,335,0.3194029850746269,0.9813084112149533,0.6819620253164557,1281,0.3700234192037471,0.36846213895394225,0.2615144418423107,0.7384855581576893,kevin jones
Kevin Knox,65,34,35,75,99,33,57,111,52,18,2,14,47,32,79,0.5949367088607594,0.44680851063829785,99,0.6565656565656566,0.5384615384615384,174,0.43103448275862066,0.44,273,0.5128205128205128,0.4857142857142857,168,0.3392857142857143,0.9122807017543859,0.6091370558375635,441,0.22448979591836735,0.3945578231292517,0.38095238095238093,0.6190476190476191,kevin knox
Kevin McCullar Jr.,155,83,95,52,113,16,67,143,59,20,3,15,135,80,215,0.627906976744186,0.5925925925925926,238,0.6512605042016807,0.6129032258064516,165,0.3151515151515151,0.3076923076923077,403,0.5136476426799007,0.5362318840579711,210,0.319047619047619,0.8805970149253731,0.6204379562043796,613,0.38825448613376834,0.26916802610114193,0.3425774877650897,0.6574225122349103,kevin mccullar jr.
Kevin Murphy,167,66,89,254,372,60,143,248,92,34,3,22,133,63,196,0.6785714285714286,0.5037593984962406,233,0.7167381974248928,0.5329341317365269,626,0.4057507987220447,0.23622047244094488,859,0.490104772991851,0.35391923990498814,391,0.3657289002557545,0.6433566433566433,0.42730496453900707,1250,0.1864,0.5008,0.3128,0.6872,kevin murphy
Kevin Pangos,129,117,18,109,164,15,320,447,264,0,0,0,129,117,246,0.524390243902439,0.13953488372093023,246,0.524390243902439,0.13953488372093023,273,0.3992673992673993,0.13761467889908258,519,0.45857418111753373,0.13865546218487396,767,0.4172099087353325,0.825,0.532258064516129,1286,0.19129082426127528,0.21228615863141523,0.5964230171073095,0.4035769828926905,kevin pangos
Kevin Porter Jr.,33,15,15,13,28,1,28,40,13,17,3,9,16,12,28,0.5714285714285714,0.375,48,0.6875,0.45454545454545453,41,0.3170731707317073,0.07692307692307693,89,0.5168539325842697,0.34782608695652173,68,0.4117647058823529,0.4642857142857143,0.3918918918918919,157,0.3057324840764331,0.2611464968152866,0.43312101910828027,0.5668789808917197,kevin porter jr.
Kevon Harris,287,199,98,62,120,8,160,251,126,42,2,30,245,197,442,0.5542986425339367,0.27755102040816326,486,0.5905349794238683,0.34146341463414637,182,0.34065934065934067,0.12903225806451613,668,0.5224550898203593,0.3037249283667622,411,0.38929440389294406,0.7875,0.45579567779960706,1079,0.45041705282669137,0.1686746987951807,0.3809082483781279,0.6190917516218721,kevon harris
Kevon Looney,100,56,39,29,82,15,22,31,20,24,0,14,76,56,132,0.5757575757575758,0.32894736842105265,156,0.6410256410256411,0.39,111,0.26126126126126126,0.5172413793103449,267,0.48314606741573035,0.4186046511627907,53,0.41509433962264153,0.9090909090909091,0.4900662251655629,320,0.4875,0.346875,0.165625,0.834375,kevon looney
Keyontae Johnson,319,156,154,116,181,40,104,162,95,85,12,66,234,144,378,0.6190476190476191,0.37606837606837606,475,0.671578947368421,0.4827586206896552,297,0.39057239057239057,0.3448275862068966,772,0.5634715025906736,0.4459770114942529,266,0.39097744360902253,0.9134615384615384,0.536178107606679,1038,0.4576107899807322,0.2861271676300578,0.25626204238921,0.74373795761079,keyontae johnson
Keyonte George,38,27,15,40,79,12,77,151,49,3,1,2,35,26,61,0.5737704918032787,0.37142857142857144,65,0.5846153846153846,0.39473684210526316,119,0.33613445378151263,0.3,184,0.42391304347826086,0.34615384615384615,228,0.33771929824561403,0.6363636363636364,0.49032258064516127,412,0.15776699029126215,0.28883495145631066,0.5533980582524272,0.44660194174757284,keyonte george
Khaman Maluach,120,36,96,12,7,6,4,12,4,81,10,74,39,26,65,0.6,0.5641025641025641,156,0.7692307692307693,0.8,19,0.631578947368421,0.5,175,0.7542857142857143,0.7727272727272727,16,0.25,1.0,0.7794117647058824,191,0.8167539267015707,0.09947643979057591,0.08376963350785341,0.9162303664921466,khaman maluach
Khem Birch,166,93,101,42,90,25,0,0,0,67,8,53,99,85,184,0.5380434782608695,0.48484848484848486,259,0.640926640926641,0.608433734939759,132,0.3181818181818182,0.5952380952380952,391,0.5319693094629157,0.6057692307692307,0,,,0.6057692307692307,391,0.6624040920716112,0.3375959079283887,0.0,1.0,khem birch
Khris Middleton,110,65,46,128,183,54,90,184,81,12,1,9,98,64,162,0.6049382716049383,0.37755102040816324,175,0.6285714285714286,0.41818181818181815,311,0.4115755627009646,0.421875,486,0.4897119341563786,0.42016806722689076,274,0.3284671532846715,0.9,0.551829268292683,760,0.23026315789473684,0.40921052631578947,0.3605263157894737,0.6394736842105263,khris middleton
Khyri Thomas,219,102,86,71,111,19,131,190,125,51,3,29,168,99,267,0.6292134831460674,0.3392857142857143,321,0.6822429906542056,0.3926940639269406,182,0.3901098901098901,0.2676056338028169,503,0.5765407554671969,0.3620689655172414,321,0.40809968847352024,0.9541984732824428,0.5463182897862233,824,0.3895631067961165,0.220873786407767,0.3895631067961165,0.6104368932038835,khyri thomas
